SUBJECT,GROUP,ITEM,GRAMM,RULE,ACC,DPRIME,RT,CONF,SOURCE,CHAN,WM,LLAMAB,LLAMAD,LLAMAE,LLAMAF,LLAMATOTAL
57,3,78,0,1,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,23,1,2,0,-0.463558995,,2,1,-0.066590126,0.775,,,,,
57,3,29,1,2,1,-0.463558995,,3,1,-0.066590126,0.775,,,,,
57,3,34,1,2,1,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,41,1,2,1,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,45,1,2,0,-0.463558995,,1,1,-0.066590126,0.775,,,,,
57,3,51,1,2,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,52,1,2,0,-0.463558995,,2,1,-0.066590126,0.775,,,,,
57,3,65,1,2,1,-0.463558995,,2,1,-0.066590126,0.775,,,,,
57,3,73,1,2,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,77,1,2,1,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,9,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,18,0,2,0,-0.463558995,,3,2,-0.066590126,0.775,,,,,
57,3,20,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,22,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,24,0,2,,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,31,0,2,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,36,0,2,1,-0.463558995,,3,2,-0.066590126,0.775,,,,,
57,3,42,0,2,0,-0.463558995,,4,4,-0.066590126,0.775,,,,,
57,3,47,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,48,0,2,0,-0.463558995,,3,2,-0.066590126,0.775,,,,,
57,3,57,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,61,0,2,0,-0.463558995,,1,2,-0.066590126,0.775,,,,,
57,3,68,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,70,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,75,0,2,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,76,0,2,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,2,1,3,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,4,1,3,0,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,13,1,3,1,-0.463558995,,3,2,-0.066590126,0.775,,,,,
57,3,17,1,3,0,-0.463558995,,3,1,-0.066590126,0.775,,,,,
57,3,27,1,3,0,-0.463558995,,3,1,-0.066590126,0.775,,,,,
57,3,35,1,3,1,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,37,1,3,0,-0.463558995,,2,1,-0.066590126,0.775,,,,,
57,3,38,1,3,0,-0.463558995,,3,1,-0.066590126,0.775,,,,,
57,3,43,1,3,1,-0.463558995,,4,4,-0.066590126,0.775,,,,,
57,3,49,1,3,1,-0.463558995,,5,4,-0.066590126,0.775,,,,,
57,3,50,1,3,1,-0.463558995,,4,1,-0.066590126,0.775,,,,,
57,3,53,1,3,0,-0.463558995,,4,1,-0.066590126,0.775,,,,,
57,3,55,1,3,1,-0.463558995,,3,1,-0.066590126,0.775,,,,,
57,3,58,1,3,1,-0.463558995,,4,4,-0.066590126,0.775,,,,,
57,3,59,1,3,1,-0.463558995,,3,1,-0.066590126,0.775,,,,,
57,3,64,1,3,1,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,67,1,3,1,-0.463558995,,3,2,-0.066590126,0.775,,,,,
57,3,69,1,3,0,-0.463558995,,5,2,-0.066590126,0.775,,,,,
57,3,71,1,3,1,-0.463558995,,5,2,-0.066590126,0.775,,,,,
57,3,80,1,3,1,-0.463558995,,2,1,-0.066590126,0.775,,,,,
57,3,5,0,3,0,-0.463558995,,4,4,-0.066590126,0.775,,,,,
57,3,8,0,3,0,-0.463558995,,3,1,-0.066590126,0.775,,,,,
57,3,10,0,3,1,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,12,0,3,0,-0.463558995,,3,2,-0.066590126,0.775,,,,,
57,3,15,0,3,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,16,0,3,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,21,0,3,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,25,0,3,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,32,0,3,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,33,0,3,1,-0.463558995,,2,1,-0.066590126,0.775,,,,,
57,3,40,0,3,0,-0.463558995,,4,2,-0.066590126,0.775,,,,,
57,3,56,0,3,0,-0.463558995,,3,2,-0.066590126,0.775,,,,,
57,3,60,0,3,0,-0.463558995,,4,4,-0.066590126,0.775,,,,,
57,3,66,0,3,1,-0.463558995,,2,1,-0.066590126,0.775,,,,,
57,3,74,0,3,1,-0.463558995,,1,1,-0.066590126,0.775,,,,,
57,3,79,0,3,0,-0.463558995,,5,2,-0.066590126,0.775,,,,,
58,1,1,1,1,1,0.188368125,,5,3,0.527777778,0.9,,,,,
58,1,3,1,1,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,7,1,1,1,0.188368125,,5,4,0.527777778,0.9,,,,,
58,1,11,1,1,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,19,1,1,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,28,1,1,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,46,1,1,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,54,1,1,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,62,1,1,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,72,1,1,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,6,0,1,0,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,14,0,1,0,0.188368125,,5,4,0.527777778,0.9,,,,,
58,1,26,0,1,0,0.188368125,,5,4,0.527777778,0.9,,,,,
58,1,30,0,1,1,0.188368125,,5,4,0.527777778,0.9,,,,,
58,1,39,0,1,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,44,0,1,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,63,0,1,1,0.188368125,,3,4,0.527777778,0.9,,,,,
58,1,78,0,1,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,23,1,2,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,29,1,2,0,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,34,1,2,0,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,41,1,2,1,0.188368125,,4,2,0.527777778,0.9,,,,,
58,1,45,1,2,0,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,51,1,2,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,52,1,2,0,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,65,1,2,1,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,73,1,2,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,77,1,2,1,0.188368125,,3,4,0.527777778,0.9,,,,,
58,1,9,0,2,0,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,18,0,2,0,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,20,0,2,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,22,0,2,1,0.188368125,,4,3,0.527777778,0.9,,,,,
58,1,24,0,2,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,31,0,2,0,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,36,0,2,1,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,42,0,2,1,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,47,0,2,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,48,0,2,0,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,57,0,2,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,61,0,2,1,0.188368125,,3,4,0.527777778,0.9,,,,,
58,1,68,0,2,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,70,0,2,1,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,75,0,2,1,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,76,0,2,1,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,2,1,3,0,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,4,1,3,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,13,1,3,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,17,1,3,0,0.188368125,,2,4,0.527777778,0.9,,,,,
58,1,27,1,3,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,35,1,3,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,37,1,3,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,38,1,3,0,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,43,1,3,1,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,49,1,3,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,50,1,3,0,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,53,1,3,1,0.188368125,,4,4,0.527777778,0.9,,,,,
58,1,55,1,3,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,58,1,3,1,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,59,1,3,0,0.188368125,,4,2,0.527777778,0.9,,,,,
58,1,64,1,3,0,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,67,1,3,0,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,69,1,3,0,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,71,1,3,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,80,1,3,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,5,0,3,0,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,8,0,3,1,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,10,0,3,1,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,12,0,3,0,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,15,0,3,0,0.188368125,,3,4,0.527777778,0.9,,,,,
58,1,16,0,3,0,0.188368125,,3,4,0.527777778,0.9,,,,,
58,1,21,0,3,0,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,25,0,3,0,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,32,0,3,0,0.188368125,,2,1,0.527777778,0.9,,,,,
58,1,33,0,3,0,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,40,0,3,0,0.188368125,,3,2,0.527777778,0.9,,,,,
58,1,56,0,3,1,0.188368125,,1,1,0.527777778,0.9,,,,,
58,1,60,0,3,1,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,66,0,3,0,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,74,0,3,0,0.188368125,,2,2,0.527777778,0.9,,,,,
58,1,79,0,3,1,0.188368125,,1,1,0.527777778,0.9,,,,,
59,2,1,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,3,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,7,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,11,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,19,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,28,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,46,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,54,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,62,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,72,1,1,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,6,0,1,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,14,0,1,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,26,0,1,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,30,0,1,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,39,0,1,1,0.692888233,,2,1,-0.28875969,0.9,35,30,80,80,225
59,2,44,0,1,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,63,0,1,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,78,0,1,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,23,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,29,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,34,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,41,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,45,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,51,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,52,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,65,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,73,1,2,1,0.692888233,,3,2,-0.28875969,0.9,35,30,80,80,225
59,2,77,1,2,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,9,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,18,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,20,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,22,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,24,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,31,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,36,0,2,1,0.692888233,,4,2,-0.28875969,0.9,35,30,80,80,225
59,2,42,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,47,0,2,0,0.692888233,,5,3,-0.28875969,0.9,35,30,80,80,225
59,2,48,0,2,,0.692888233,,4,4,-0.28875969,0.9,35,30,80,80,225
59,2,57,0,2,1,0.692888233,,3,2,-0.28875969,0.9,35,30,80,80,225
59,2,61,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,68,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,70,0,2,0,0.692888233,,5,2,-0.28875969,0.9,35,30,80,80,225
59,2,75,0,2,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,76,0,2,1,0.692888233,,2,1,-0.28875969,0.9,35,30,80,80,225
59,2,2,1,3,1,0.692888233,,3,2,-0.28875969,0.9,35,30,80,80,225
59,2,4,1,3,0,0.692888233,,2,2,-0.28875969,0.9,35,30,80,80,225
59,2,13,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,17,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,27,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,35,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,37,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,38,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,43,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,49,1,3,1,0.692888233,,5,3,-0.28875969,0.9,35,30,80,80,225
59,2,50,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,53,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,55,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,58,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,59,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,64,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,67,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,69,1,3,1,0.692888233,,2,1,-0.28875969,0.9,35,30,80,80,225
59,2,71,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,80,1,3,1,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,5,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,8,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,10,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,12,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,15,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,16,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,21,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,25,0,3,0,0.692888233,,5,3,-0.28875969,0.9,35,30,80,80,225
59,2,32,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,33,0,3,0,0.692888233,,5,3,-0.28875969,0.9,35,30,80,80,225
59,2,40,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,56,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,60,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,66,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,74,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
59,2,79,0,3,0,0.692888233,,5,4,-0.28875969,0.9,35,30,80,80,225
60,3,1,1,1,0,0.09698172,,,3,-0.380952381,0.775,50,25,100,70,245
60,3,3,1,1,0,0.09698172,,1,,-0.380952381,0.775,50,25,100,70,245
60,3,7,1,1,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,11,1,1,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,19,1,1,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,28,1,1,1,0.09698172,,1,1,-0.380952381,0.775,50,25,100,70,245
60,3,46,1,1,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,54,1,1,1,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,62,1,1,1,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,72,1,1,0,0.09698172,,2,2,-0.380952381,0.775,50,25,100,70,245
60,3,6,0,1,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,14,0,1,1,0.09698172,,2,2,-0.380952381,0.775,50,25,100,70,245
60,3,26,0,1,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,30,0,1,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,39,0,1,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,44,0,1,,0.09698172,,,1,-0.380952381,0.775,50,25,100,70,245
60,3,63,0,1,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,78,0,1,0,0.09698172,,3,3,-0.380952381,0.775,50,25,100,70,245
60,3,23,1,2,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,29,1,2,1,0.09698172,,,1,-0.380952381,0.775,50,25,100,70,245
60,3,34,1,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,41,1,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,45,1,2,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,51,1,2,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,52,1,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,65,1,2,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,73,1,2,1,0.09698172,, ,1,-0.380952381,0.775,50,25,100,70,245
60,3,77,1,2,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,9,0,2,0,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,18,0,2,0,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,20,0,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,22,0,2,1,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,24,0,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,31,0,2,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,36,0,2,1,0.09698172,,1,1,-0.380952381,0.775,50,25,100,70,245
60,3,42,0,2,,0.09698172,,1,1,-0.380952381,0.775,50,25,100,70,245
60,3,47,0,2,1,0.09698172,,1,1,-0.380952381,0.775,50,25,100,70,245
60,3,48,0,2,0,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,57,0,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,61,0,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,68,0,2,0,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,70,0,2,0,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,75,0,2,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,76,0,2,0,0.09698172,,2,2,-0.380952381,0.775,50,25,100,70,245
60,3,2,1,3,0,0.09698172,,2,2,-0.380952381,0.775,50,25,100,70,245
60,3,4,1,3,1,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,13,1,3,,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,17,1,3,1,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,27,1,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,35,1,3,,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,37,1,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,38,1,3,0,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,43,1,3,1,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,49,1,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,50,1,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,53,1,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,55,1,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,58,1,3,1,0.09698172,,1,1,-0.380952381,0.775,50,25,100,70,245
60,3,59,1,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,64,1,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,67,1,3,1,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
60,3,69,1,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,71,1,3,0,0.09698172,,2,2,-0.380952381,0.775,50,25,100,70,245
60,3,80,1,3,0,0.09698172,,2,2,-0.380952381,0.775,50,25,100,70,245
60,3,5,0,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,8,0,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,10,0,3,0,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,12,0,3,0,0.09698172,,3,1,-0.380952381,0.775,50,25,100,70,245
60,3,15,0,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,16,0,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,21,0,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,25,0,3,,0.09698172,,1,2,-0.380952381,0.775,50,25,100,70,245
60,3,32,0,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,33,0,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,40,0,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,56,0,3,0,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,60,0,3,0,0.09698172,,2, ,-0.380952381,0.775,50,25,100,70,245
60,3,66,0,3,1,0.09698172,,2,2,-0.380952381,0.775,50,25,100,70,245
60,3,74,0,3,1,0.09698172,,2,1,-0.380952381,0.775,50,25,100,70,245
60,3,79,0,3,1,0.09698172,,3,2,-0.380952381,0.775,50,25,100,70,245
61,1,1,1,1,1,0,,5,4,0.811403509,0.675,,,,,
61,1,3,1,1,1,0,,4,5,0.811403509,0.675,,,,,
61,1,7,1,1,1,0,,5,4,0.811403509,0.675,,,,,
61,1,11,1,1,1,0,,4,4,0.811403509,0.675,,,,,
61,1,19,1,1,1,0,,5,4,0.811403509,0.675,,,,,
61,1,28,1,1,1,0,,4,4,0.811403509,0.675,,,,,
61,1,46,1,1,0,0,,4,2,0.811403509,0.675,,,,,
61,1,54,1,1,0,0,,5,4,0.811403509,0.675,,,,,
61,1,62,1,1,1,0,,4,4,0.811403509,0.675,,,,,
61,1,72,1,1,1,0,,4,4,0.811403509,0.675,,,,,
61,1,6,0,1,1,0,,1,1,0.811403509,0.675,,,,,
61,1,14,0,1,0,0,,4,4,0.811403509,0.675,,,,,
61,1,26,0,1,0,0,,5,4,0.811403509,0.675,,,,,
61,1,30,0,1,0,0,,4,2,0.811403509,0.675,,,,,
61,1,39,0,1,1,0,,5,4,0.811403509,0.675,,,,,
61,1,44,0,1,0,0,,4,4,0.811403509,0.675,,,,,
61,1,63,0,1,0,0,,4,4,0.811403509,0.675,,,,,
61,1,78,0,1,0,0,,4,4,0.811403509,0.675,,,,,
61,1,23,1,2,1,0,,2,1,0.811403509,0.675,,,,,
61,1,29,1,2,1,0,,4,4,0.811403509,0.675,,,,,
61,1,34,1,2,1,0,,5,2,0.811403509,0.675,,,,,
61,1,41,1,2,0,0,,4,2,0.811403509,0.675,,,,,
61,1,45,1,2,0,0,,5,4,0.811403509,0.675,,,,,
61,1,51,1,2,0,0,,4,4,0.811403509,0.675,,,,,
61,1,52,1,2,0,0,,4,4,0.811403509,0.675,,,,,
61,1,65,1,2,0,0,,1,1,0.811403509,0.675,,,,,
61,1,73,1,2,1,0,,4,4,0.811403509,0.675,,,,,
61,1,77,1,2,1,0,,5,4,0.811403509,0.675,,,,,
61,1,9,0,2,0,0,,5,4,0.811403509,0.675,,,,,
61,1,18,0,2,0,0,,5,4,0.811403509,0.675,,,,,
61,1,20,0,2,0,0,,4,4,0.811403509,0.675,,,,,
61,1,22,0,2,0,0,,5,4,0.811403509,0.675,,,,,
61,1,24,0,2,1,0,,4,4,0.811403509,0.675,,,,,
61,1,31,0,2,0,0,,4,4,0.811403509,0.675,,,,,
61,1,36,0,2,1,0,,5,4,0.811403509,0.675,,,,,
61,1,42,0,2,1,0,,4,4,0.811403509,0.675,,,,,
61,1,47,0,2,0,0,,5,4,0.811403509,0.675,,,,,
61,1,48,0,2,0,0,,4,4,0.811403509,0.675,,,,,
